Country Name,Country Code,Series Name,Series Code,1990 [YR1990],2000 [YR2000],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015]
Germany,DEU,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,..,..,..,..,..,..,..,..,..,..,..,..
Germany,DEU,Forest area (sq. km),AG.LND.FRST.K2,113000,113540,113890,113940,113990,114040,114090,114110,114130,114150,..,114190
Germany,DEU,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,36.46069455088,42.1465638797794,41.8491798594456,42.2419466594623,42.2907247605693,42.2907247577168,49.0366522662994,..,49.0366522662994,..,..,..
Germany,DEU,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,..,..,..,30.1869158878505,..,..,..,..,..,30.1869158878505,..,..
Germany,DEU,Improved water source (% of population with access),SH.H2O.SAFE.ZS,100,100,100,100,100,100,100,100,100,100,100,100
Germany,DEU,Improved sanitation facilities (% of population with access),SH.STA.ACSN,99.2,99.2,99.2,99.2,99.2,99.2,99.2,99.2,99.2,99.2,99.2,99.2
Germany,DEU,Urban population growth (annual %),SP.URB.GROW,1.05636514177316,0.139537496255531,0.0765120220134956,0.139399919338657,0.0808778444682869,0.0142057707111806,0.113677273516088,0.290185263337938,-1.42320917049157,0.542993733368687,0.574006609398817,..
Germany,DEU,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,4420.00704769801,4091.89377720696,4202.74963047388,3983.87918455915,4035.09591518324,3788.72283780724,4004.35311034542,3801.10410964869,3885.87967573549,3873.63430406406,..,..
Germany,DEU,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,..,10.0956398829225,9.78247110937081,9.48902053198602,9.52565876277067,8.80395483853709,9.17981683831858,8.91783284592949,..,..,..,..
Germany,DEU,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,6639.73169146049,6635.42140596667,7212.43744768757,7229.08991294766,7187.76400909623,6817.15839823657,7264.32259073555,7145.72895001548,7270.15252302734,..,..,..
Germany,DEU,GDP at market prices (current US$),NY.GDP.MKTP.CD,1764967948916.6,1949953934033.54,3002446368084.31,3439953462907.2,3752365607148.09,3418005001389.27,3417298013245.03,3757464553794.83,3539615377794.51,3745317149399.13,3868291231823.77,..
Germany,DEU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,5.25500608609781,2.96204536784524,3.70015957205484,3.26053529682157,1.08231540391905,-5.61886043465857,4.07993330487069,3.66000015503516,0.405170675144007,0.29784758571904,1.59977039232734,..
Germany,DEU,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,3.39664350937908,-0.449787883882266,0.304045355331681,1.69738727073032,0.838791683041933,1.75699419961073,0.75770440762841,1.07047690808513,1.50282478488741,2.09024073135369,1.73427362778766,..
Germany,DEU,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,..,1.05665247426066,0.78019484778556,0.825476704284148,0.894490088581204,0.736124274884969,0.71930206164031,0.82233766790029,0.771841365267139,0.78995293394196,0.682515659012844,..
Germany,DEU,"Industry, value added (% of GDP)",NV.IND.TOTL.ZS,..,30.9066396680978,30.1241309356426,30.5315827643542,30.0631979051185,27.8077197001136,30.1625321155449,30.5668516415041,30.7989511619639,30.3073090355794,30.3280100949643,..
Germany,DEU,"Services, etc., value added (% of GDP)",NV.SRV.TETC.ZS,..,68.0367078576416,69.0956742165719,68.6429405313617,69.0423120063003,71.4561560250014,69.1181658228148,68.6108106905956,68.429207472769,68.9027380304786,68.9894742460228,..
Germany,DEU,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,22.8984997616622,30.8295377230118,41.1903478533375,43.0099115480875,43.4598749287594,37.8022013754532,42.2503740223096,44.8181730740774,45.9886890803888,45.4881559262909,45.72517277451,..
Germany,DEU,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,23.1156920849808,30.5604588751134,35.8918207458477,36.3606196010711,37.4850297063715,32.8628448794446,37.0527042006775,39.929562875492,39.9005394103512,39.4825618082685,38.9897621456622,..
Germany,DEU,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,24.65069994163,23.923259374055,19.7726104669383,20.7493146269939,20.8600404412626,18.0674557367454,19.625396308613,21.0775326289621,19.2605431854976,19.3834062435746,19.3116114760002,..
Germany,DEU,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,..,29.3303031448443,27.5031860440823,27.1630531228738,27.2959004426679,28.435787796511,27.5908312209794,27.9758205333097,28.1676745823744,..,..,..
Germany,DEU,Cash surplus/deficit (% of GDP),GC.BAL.CASH.GD.ZS,..,1.32011641971575,-1.24182596887078,-0.318315474508899,-0.377868167729746,-2.14609719218951,-3.07124640512236,-0.433203113439285,0.137938044038536,..,..,..
Germany,DEU,Time required to start a business (days),IC.REG.DURS,..,..,22,18,17.5,17.5,14.5,14.5,14.5,14.5,14.5,10.5
Germany,DEU,Domestic credit provided by financial sector (% of GDP),FS.AST.DOMS.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..
Germany,DEU,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,..,11.2257143937103,10.6570563041889,11.1012521734979,11.1568699399627,11.4714585331751,11.0388905684364,11.3709343277398,11.4974989654647,..,..,..
Germany,DEU,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,2.3977393938514,1.44362337465981,1.26877676799331,1.23705351281021,1.28131660511996,1.38890695368007,1.35365069029402,1.28111219627689,1.31287978336467,1.27271502612715,1.20086430127073,..
Germany,DEU,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0.338698748206531,57.7183339793647,102.282888829324,115.140360843206,126.55750743066,126.228057746668,106.48369587659,109.659567482399,111.594039820304,120.921165091394,120.418982876886,..
Germany,DEU,Internet users (per 100 people),IT.NET.USER.P2,0.125892223365436,30.2163466048889,72.16,75.16,78,79,82,81.26999953602,82.3499984738392,84.17,86.19,..
Germany,DEU,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,11.9963528381739,18.6258136594924,17.1358988126545,13.994891161286,13.3047185085267,15.2587406087745,15.250990451373,14.9635385637821,15.802247562153,16.078192316948,..,..
Germany,DEU,Overall level of statistical capacity (scale 0 - 100),IQ.SCI.OVRL,..,..,..,..,..,..,..,..,..,..,..,..
Germany,DEU,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,44.0113374566842,53.7965135471738,67.1049631583677,69.0764219769683,70.122123180444,59.8708243637299,67.7066384754974,72.6248981815147,72.5594544252515,70.578289499304,70.5303564040003,..
Germany,DEU,Net barter terms of trade index (2000 = 100),TT.PRI.MRCH.XD.WD,..,100,97.0377019749,97.1929824561,95.777027027,100.0886524823,98.3059878781,95.2513017906,94.3550932708,96.3308496061,..,..
Germany,DEU,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..
Germany,DEU,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,..,..,..,..,..,..,..,..,..,..,..,..
Germany,DEU,Net migration,SM.POP.NETM,..,..,..,31640,..,..,..,..,1249998,..,..,..
Germany,DEU,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,4876062012,3643560547,7481395776.92307,9769269071.63158,10974182809.4608,12334845295.3213,12791868747.9919,16994624791.7025,16433903353.8406,16989408320.6561,17629122985.8056,..
Germany,DEU,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,3003918963.2088,210085430607.737,87440493960.0878,50844402917.2754,30926584570.366,56668692240.7806,86053315651.7636,97481151362.1229,54659879056.009,59014769118.6243,8389631763.32415,..
Germany,DEU,Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,..,..,..,..,..,..,..,..,..,..,..,..
Greece,GRC,"Population, total",SP.POP.TOTL,10156902,10917482,11127947,11163002,11186439,11187085,11153454,11123213,11092771,11027549,10957740,..
Greece,GRC,Population growth (annual %),SP.POP.GROW,0.66583934946498,0.320201197780994,0.315325590716552,0.314522534669064,0.209732391885417,0.00577468261306417,-0.301076222060192,-0.271503978370228,-0.27405510422755,-0.589703847034326,-0.635054054668695,..
Greece,GRC,Surface area (sq. km),AG.SRF.TOTL.K2,131960,131960,131960,131960,131960,131960,131960,131960,131960,131960,131960,..
Greece,GRC,Population density (people per sq. km of land area),EN.POP.DNST,78.7967571761055,84.6973002327386,86.330077579519,86.602032583398,86.7838557020946,86.7888673390225,86.5279596586501,86.2933514352211,86.05718386346,85.5511947245927,85.0096198603569,..
Greece,GRC,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..,..,..,..,..,..,..,..
Greece,GRC,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,..,..,..,..,..,..,..,..,..,..,..,..
Greece,GRC,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,91372668941.0208,143857050302.959,270099686847.511,290973330411.119,316963743730.238,325252402248.269,307846165747.617,277868326511.794,263547513099.585,250095172038.513,..,..
Greece,GRC,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,9000,13180,24270,26070,28330,29070,27600,24980,23760,22680,..,..
Greece,GRC,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,138000276557.38,209553217503.977,305508843130.492,315313227544.152,334422789974.465,332458371208.102,315733272534.253,288704312815.906,284231492510.613,282953914655.62,..,..
Greece,GRC,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,13590,19190,27450,28250,29900,29720,28310,25960,25620,25660,..,..
Greece,GRC,Income share held by lowest 20%,SI.DST.FRST.20,..,..,6.55,6.55,6.73,6.89,6.49,5.63,5.55,..,..,..
Greece,GRC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,76.9390243902439,77.8878048780488,79.4390243902439,79.4390243902439,79.9390243902439,80.1878048780488,80.3878048780488,80.7317073170732,80.6341463414634,80.6341463414634,..,..
Greece,GRC,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.4,1.27,1.4,1.38,1.47,1.49,1.51,1.39,1.34,1.29,..,..
Greece,GRC,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,22.0024,10.9494,11.4322,11.663,11.0382,10.4134,9.7886,9.1638,8.539,8.1042,7.6694,..
Greece,GRC,Contraceptive prevalence (% of women ages 15-49),SP.DYN.CONU.ZS,..,..,..,..,..,..,..,..,..,..,..,..
Greece,GRC,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,..,..,..,..,..,..,..,..,..,..,..,..
Greece,GRC,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,12.6,7.8,5.2,5,4.8,4.8,4.7,4.7,4.7,4.7,4.6,4.6
Greece,GRC,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,..,..,..,..,..,..,..,..,..,..,..,..
Greece,GRC,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,76,89,98,99,99,99,99,99,99,99,97,..
Greece,GRC,"Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,..,..,103.750267028809,101.850898742676,..,..,100.2724609375,98.2003784179688,101.265380859375,..,..,..
Greece,GRC,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,98.51325,96.1630935668945,101.776649475098,101.115768432617,..,..,102.873428344727,102.266487121582,102.048126220703,..,..,..
Greece,GRC,"Gross enrolment ratio, secondary, both sexes (%)",SE.SEC.ENRR,94.31768,89.375617980957,103.548652648926,101.833572387695,..,..,110.795677185059,107.856712341309,108.54606628418,..,..,..
Greece,GRC,"Gross enrolment ratio, primary and secondary, gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.98597,1.03460001945496,0.986360013484955,0.973659992218018,..,..,0.977039992809296,0.987190008163452,0.986819982528687,..,..,..
Greece,GRC,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,..,..,..,..,..,..,..,..,..,..,..,..
Greece,GRC,Forest area (sq. km),AG.LND.FRST.K2,32990,36010,37822,38124,38426,38728,39030,39332,39634,39936,..,40540
Greece,GRC,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,5.21495057336954,14.1256688069914,8.38656622750108,8.75777995493183,9.59215980467035,9.89928741720809,21.4802522686273,..,21.4802522682932,..,..,..
Greece,GRC,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,..,..,..,16.3293103448276,..,..,..,..,..,16.3293103448276,..,..
Greece,GRC,Improved water source (% of population with access),SH.H2O.SAFE.ZS,97.6,98.8,99.6,99.7,99.8,99.9,100,100,100,100,100,100
Greece,GRC,Improved sanitation facilities (% of population with access),SH.STA.ACSN,92.5,95.5,97.4,97.7,98,98.2,98.5,98.8,99,99,99,99
Greece,GRC,Urban population growth (annual %),SP.URB.GROW,0.92924621742812,0.483977927604799,0.817737765788183,0.810437913145068,0.699226262377636,0.486301804878583,0.171914858878524,0.195350523893619,0.182829567969727,-0.145244992705869,-0.202854514690513,..
Greece,GRC,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,2110.93569673115,2480.99973968356,2715.9299015353,2706.86066346669,2719.23728364317,2631.08548831085,2475.48382770037,2404.4468086694,2393.72155072885,2170.02998581099,..,..
Greece,GRC,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,7.31313071643302,8.39170863757779,8.74244907888221,8.80106121991199,8.74361277972374,8.48317144278425,7.77492030719811,7.55605776856022,..,..,..,..
Greece,GRC,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,3234.05699887623,4539.41668967258,5382.03497913856,5642.83693579917,5748.83571081021,5587.60392005603,5318.0835282057,5380.45976463815,5511.06662167641,..,..,..
Greece,GRC,GDP at market prices (current US$),NY.GDP.MKTP.CD,97891090928.6328,130495109913.396,273317737046.795,318497936901.177,354460802548.704,330000252153.376,299379400264.901,287779921184.32,245670666639.047,239509850570.447,235574074998.314,..
Greece,GRC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,0,4.20515537354547,5.6524337201578,3.27374685710487,-0.335172557312063,-4.3007336666282,-5.4790371077553,-9.13249415322949,-7.30049393532073,-3.19823963560829,0.653982658187189,..
Greece,GRC,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,20.6905976185254,1.59569928827472,3.49504261240676,3.42266680512333,4.34458323204079,2.56977112128109,0.673371802701993,0.798356140921257,-0.37039202748511,-2.53916332834319,-2.20816353207248,..
Greece,GRC,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,..,6.09588472344536,3.61272831608625,3.44319587190925,3.17711672036005,3.13701117891343,3.26522507480284,3.35817717764169,3.66356916896549,3.7278268463356,3.83818788061346,..
Greece,GRC,"Industry, value added (% of GDP)",NV.IND.TOTL.ZS,..,20.9481248673216,22.5564195025595,20.403286656164,17.7230192575878,17.1263143450712,15.6555253960896,15.5716423938903,16.2101287382896,16.3693538176319,15.7611057200159,..
Greece,GRC,"Services, etc., value added (% of GDP)",NV.SRV.TETC.ZS,..,72.955990409233,73.8308521813543,76.1535174719268,79.0998640220521,79.7366744760154,81.0792495291075,81.070180428468,80.126302092745,79.9028193360326,80.4007063993707,..
Greece,GRC,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,14.7785889725068,23.6527186794489,21.1740087896788,22.5202697630197,23.3615691198983,18.9821866963597,22.1022051218367,25.5354159285239,28.6839940157939,30.5886633975941,32.6865720446979,..
Greece,GRC,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,25.3497181549182,34.6012402370354,31.6762298509885,35.0041044593642,35.9681466011804,28.7616598455747,30.726892810869,32.3092041161275,33.1337726282947,33.3921254111913,35.2437397082728,..
Greece,GRC,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,27.5567675489472,25.9324387118258,26.1519016734958,27.1310978770329,24.5112922560732,18.3378973185802,17.0482411528797,15.1046568043641,12.8031537476751,11.4796190744913,12.2253466842374,..
Greece,GRC,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,..,39.976873015714,36.4157848745348,37.9329828750249,37.7758802892032,35.928302807232,38.4769469369659,41.3879464281667,43.3762054922937,..,..,..
Greece,GRC,Cash surplus/deficit (% of GDP),GC.BAL.CASH.GD.ZS,..,-3.58869091250683,-5.67791745106882,-6.45395315195908,-9.49500515681429,-15.1658173036456,-10.3897047472428,-9.89910222441323,-9.50242084461078,..,..,..
Greece,GRC,Time required to start a business (days),IC.REG.DURS,..,..,38,38,19,19,19,11,11,14,13,13
Greece,GRC,Domestic credit provided by financial sector (% of GDP),FS.AST.DOMS.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..
Greece,GRC,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,..,22.3716012088538,19.6156671197596,19.9368620738904,19.697889664006,19.0810432897633,19.6636355474346,21.4805784630565,22.7615640694758,..,..,..
Greece,GRC,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,3.26210962924243,3.45576179092375,2.78341887011167,2.6793059209751,2.9830523447576,3.22484113723229,2.72700992554632,2.47694916594082,2.40769137543344,2.51417709305427,2.25727250920847,..
Greece,GRC,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0,53.9953233323773,99.3423396704135,111.096420636559,124.508360188876,119.795589336564,110.645518509948,109.078777855686,120.096301551898,116.820647753997,114.961884920785,..
Greece,GRC,Internet users (per 100 people),IT.NET.USER.P2,0,9.13883730776798,32.25,35.88,38.2,42.4,44.4,51.6499951676815,55.0699934418411,59.8663,63.21,..
Greece,GRC,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,2.39300391430493,13.7493762678893,10.9641442420397,7.36573911092351,8.87191098592394,10.3827015545147,9.67604691613487,9.30595879501342,9.20374283368277,7.53706826723572,..,..
Greece,GRC,Overall level of statistical capacity (scale 0 - 100),IQ.SCI.OVRL,..,..,..,..,..,..,..,..,..,..,..,..
Greece,GRC,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,28.4826736891994,34.6606450525368,30.8681134466284,32.0598811240999,33.5612378645418,27.2476573956126,31.68671153917,35.1981938083591,40.2096803462247,41.2371120748328,42.1802309531348,..
Greece,GRC,Net barter terms of trade index (2000 = 100),TT.PRI.MRCH.XD.WD,..,100,92.9623567921,93.3279742765,91.7159763314,90.2538902539,89.9854441477,90.516616492,88.4209890951,88.3242731926,..,..
Greece,GRC,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..
Greece,GRC,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,..,..,..,..,..,..,..,..,..,..,..,..
Greece,GRC,Net migration,SM.POP.NETM,..,..,..,80157,..,..,..,..,-136299,..,..,..
Greece,GRC,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,1817000000,2193800049,1542622996.05459,2483721084.29064,2686635042.45491,2020323913.53592,1499203152.63401,1186193537.57718,681226748.127222,804752094.186861,734711614.674118,..
Greece,GRC,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,1005000000,1083400000,5409239580.64895,1957669988.65975,5733408743.96952,2762586782.18351,533689272.693432,1092091923.76527,1663327172.79259,2945417938.39579,1682619472.11922,..
Greece,GRC,Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,..,..,..,..,..,..,..,..,..,..,..,..
Hungary,HUN,"Population, total",SP.POP.TOTL,10373988,10210971,10071370,10055780,10038188,10022650,10000023,9971727,9920362,9893082,9861673,..
Hungary,HUN,Population growth (annual %),SP.POP.GROW,-1.03311729690015,-0.259764908288633,-0.155716484651578,-0.154915158060948,-0.17509736747488,-0.154908813950621,-0.226013875689698,-0.283360435946948,-0.516437606548041,-0.27536875707442,-0.317989531802519,..
Hungary,HUN,Surface area (sq. km),AG.SRF.TOTL.K2,93030,93030,93030,93030,93030,93030,93030,93030,93030,93030,93030,..
Hungary,HUN,Population density (people per sq. km of land area),EN.POP.DNST,115.433270279292,113.936297701406,112.391139381765,112.217163263029,112.020845887736,110.710814094775,110.460874848117,110.148315475533,109.580934496852,109.27959792334,108.932652159505,..
Hungary,HUN,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,12.3,12.4,12.4,12.3,13.8,14,14.3,14.6,..,..
Hungary,HUN,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,..,0,0.14,0,0.03,0.07,0.08,0.13,0.26,..,..,..
Hungary,HUN,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,..,47539782293.9747,113694349443.499,118778758298.24,132480512936.966,132990416676.46,130917212080.173,130156956243.771,127463502441.199,132093488933.999,131594533302.573,..
Hungary,HUN,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,..,4660,11290,11810,13200,13270,13090,13050,12850,13350,13340,..
Hungary,HUN,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,..,117506596504.878,178347572872.131,181636695008.835,196102096043.86,199638432031.246,205594120413.519,214438667898.338,214161211450.651,225919480653.571,233006441517.861,..
Hungary,HUN,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,..,11510,17710,18060,19540,19920,20560,21500,21590,22840,23630,..
Hungary,HUN,Income share held by lowest 20%,SI.DST.FRST.20,..,9.55,8.67,8.4,8.77,8.84,8.26,8.25,7.8,..,..,..
Hungary,HUN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,69.3156097560976,71.2463414634146,73.0975609756098,73.1512195121951,73.7024390243903,73.9048780487805,74.2073170731707,74.8585365853659,75.0634146341463,75.2682926829268,..,..
Hungary,HUN,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.87,1.32,1.34,1.32,1.35,1.32,1.25,1.26,1.34,1.34,..,..
Hungary,HUN,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,40.5786,22.8472,19.862,19.573,19.503,19.433,19.363,19.293,19.223,18.7178,18.2126,..
Hungary,HUN,Contraceptive prevalence (% of women ages 15-49),SP.DYN.CONU.ZS,..,..,..,..,..,..,..,..,..,..,..,..
Hungary,HUN,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,99.4,99.5,99.7,99.6,99.5,99.6,99.1,..,..,..,..,..
Hungary,HUN,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,19.1,11.2,7.9,7.5,7.2,6.8,6.6,6.4,6.3,6.2,6.1,5.9
Hungary,HUN,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,..,..,..,..,..,..,..,..,..,..,..,..
Hungary,HUN,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,99,99,99,99,99,99,99,99,99,99,99,..
Hungary,HUN,"Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,81.87395,96.4327774047852,98.5883026123047,95.7165374755859,97.7856674194336,98.1563873291016,98.6368789672852,..,98.7803268432617,98.3485107421875,..,..
Hungary,HUN,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,85.30707,101.146446228027,99.4026565551758,99.4973373413086,101.550903320313,102.215621948242,102.098182678223,101.107597351074,100.236763000488,100.029319763184,..,..
Hungary,HUN,"Gross enrolment ratio, secondary, both sexes (%)",SE.SEC.ENRR,87.37657,96.1834030151367,95.9094314575195,96.081298828125,96.6319427490234,97.9068908691406,99.9496307373047,100.770668029785,101.61882019043,107.751762390137,..,..
Hungary,HUN,"Gross enrolment ratio, primary and secondary, gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,1.00332,0.998950004577637,0.98812997341156,0.989799976348877,0.984350025653839,0.987820029258728,0.986159980297089,0.982729971408844,0.982609987258911,0.997470021247864,..,..
Hungary,HUN,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,..,..,..,..,..,..,..,..,..,..,..,..
Hungary,HUN,Forest area (sq. km),AG.LND.FRST.K2,18010,19170,19956,20082,20208,20334,20460,20506,20552,20598,..,20690
Hungary,HUN,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,5.90247563412504,6.70018281793598,5.12696813826674,5.14244293976413,5.14244293976413,5.14244293976413,23.0733224213988,..,23.1370768490236,..,..,..
Hungary,HUN,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,..,..,..,93.05,..,..,..,..,..,93.05,..,..
Hungary,HUN,Improved water source (% of population with access),SH.H2O.SAFE.ZS,96.1,98.2,99.4,99.7,99.9,100,100,100,100,100,100,100
Hungary,HUN,Improved sanitation facilities (% of population with access),SH.STA.ACSN,98,98,98,98,98,98,98,98,98,98,98,98
Hungary,HUN,Urban population growth (annual %),SP.URB.GROW,-0.990578862198139,-0.456240196646938,0.608453786417978,0.597526369561783,0.567296147215474,0.573246961690163,0.492518065585525,0.424270888910431,0.179068125215021,0.401109316947279,0.34123639507059,..
Hungary,HUN,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,2774.4920275597,2448.14033846536,2713.25708419014,2658.03637311079,2636.64677330211,2480.63725661377,2568.37989272625,2504.3347055129,2365.71669461256,2312.9920483829,..,..
Hungary,HUN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,6.71046930071637,5.46586020075858,5.69818703910193,5.57245952079302,5.46350118168737,4.86718592388241,5.07474962807586,4.86298993143314,..,..,..,..
Hungary,HUN,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,3426.55110069532,3309.2837106285,3882.4906641301,3976.51897714548,3988.76769393042,3773.15380662799,3876.49108407051,3895.21293553263,3918.50619967296,..,..,..
Hungary,HUN,GDP at market prices (current US$),NY.GDP.MKTP.CD,..,47169872903.4599,114733732591.853,139079807957.27,157094861350.053,129774040645.107,130093753005.675,139930994006.615,127176184359.093,134401774737.924,138346669914.947,..
Hungary,HUN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,4.22741024770275,3.80635997718166,0.42581997013788,0.839345785330963,-6.55907806016953,0.743197936382074,1.75750167300053,-1.68889510283377,1.88976802221465,3.67222001972591,..
Hungary,HUN,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,..,9.82569656261106,3.53757073303514,5.3503979953492,4.99016257385779,3.93449155530918,2.25993868736838,2.20399667532314,3.50419462566506,3.07216118855607,3.24234329815471,..
Hungary,HUN,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,..,5.73639335600832,4.05321895034473,3.98473458773305,3.95650519044451,3.51958819887292,3.55757857185781,4.6320790486254,4.60863289306389,4.55328256523593,4.46425076741224,..
Hungary,HUN,"Industry, value added (% of GDP)",NV.IND.TOTL.ZS,..,31.7710926922696,31.3505369962014,31.175914045069,30.2214133565776,29.7478846697392,30.1681975864386,30.1179832541653,30.2693188970185,30.1145232387204,31.1712860578148,..
Hungary,HUN,"Services, etc., value added (% of GDP)",NV.SRV.TETC.ZS,..,62.4925139517221,64.5962440534538,64.839351367198,65.8220814529779,66.7325271313879,66.2742238417036,65.2499376972093,65.1220482099176,65.3321941960437,64.364463174773,..
Hungary,HUN,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,..,66.8103041864317,74.305378512546,78.3286745759103,79.6929963497825,74.8226416387711,82.3006950211438,87.2261988113526,86.8226050478259,87.9594398870048,89.254254534525,..
Hungary,HUN,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,..,70.4879666262896,75.4084767157315,77.6518178864725,79.3398689220754,70.7737549840624,76.96059710861,81.0870551342715,80.1018545237478,80.6574587298422,81.9876346758851,..
